Date,Time,CO,TinOxide,Benzene,Titanium,NO2,TungstenOxide,IndiumOxide,Temperature,RelativeHumidity,AbsoluteHumidity
23/03/2004,06.00.00,0.5,909,1.8,567,47,1287,418,9.6,75.4,0.9004
23/03/2004,07.00.00,1.1,1061,4.6,745,88,1429,616,9.8,75,0.9093
23/03/2004,08.00.00,3,1441,14.2,1124,130,1829,1089,10,74.2,0.9117
23/03/2004,09.00.00,3.8,1498,21,1325,132,2095,1329,11.2,69.7,0.9232
23/03/2004,10.00.00,3.4,1343,16.2,1185,132,1857,1311,12,62.9,0.8803
23/03/2004,11.00.00,3,1308,15.5,1166,131,1794,1236,12.8,55.8,0.821
23/03/2004,12.00.00,2.7,1209,13.4,1097,129,1746,1147,13.1,54.8,0.8234
23/03/2004,13.00.00,3.5,1310,16.9,1207,132,1847,1301,13.8,53.4,0.8351
23/03/2004,14.00.00,2.8,1171,12.4,1064,110,1639,1097,16,42.4,0.7674
23/03/2004,15.00.00,1.9,1112,10.1,980,99,1589,900,14.1,49.8,0.7971
23/03/2004,16.00.00,2,1132,8.7,927,100,1570,781,12,61.1,0.8537
23/03/2004,17.00.00,3,1225,13.8,1111,122,1719,1013,13.6,54.6,0.8465
23/03/2004,18.00.00,1.9,1065,9.3,953,97,1514,790,13.7,49.5,0.7695
23/03/2004,19.00.00,2.7,1236,13,1084,112,1688,1059,11.7,57.1,0.7822
23/03/2004,20.00.00,3.3,1309,14.3,1126,128,1722,1205,11.5,58.2,0.7867
23/03/2004,21.00.00,1.7,1089,7.6,884,101,1487,975,12.6,54.2,0.7881
23/03/2004,22.00.00,1.3,1000,5.3,776,96,1375,896,12,54.9,0.7664
23/03/2004,23.00.00,1.3,1041,5.4,782,86,1425,911,11,61.4,0.8057
24/03/2004,00.00.00,1.2,1045,4.9,756,85,1411,902,11.1,62.2,0.8199
24/03/2004,01.00.00,1.1,997,4.6,744,79,1405,832,10.8,62.5,0.8082
24/03/2004,02.00.00,0.9,948,2.7,634,61,1326,715,11.3,60,0.8025
24/03/2004,03.00.00,0.6,878,1.6,551,-200,1272,683,10.6,61.6,0.7856
24/03/2004,04.00.00,-200,908,1.7,559,66,1287,721,10.2,62.7,0.7813
24/03/2004,05.00.00,0.6,892,1.2,522,54,1255,648,10.9,58.6,0.7628
24/03/2004,06.00.00,0.8,954,1.7,561,57,1255,612,10.8,57.2,0.7382
24/03/2004,07.00.00,1.2,1045,4.8,751,75,1403,800,10.4,59.2,0.7455
24/03/2004,08.00.00,3.1,1383,13.8,1109,97,1706,1173,11,57.3,0.7501
24/03/2004,09.00.00,4.4,1597,23.7,1395,110,2080,1519,11.2,56.9,0.7565
24/03/2004,10.00.00,3.4,1318,14.2,1124,113,1770,1287,12.1,54.9,0.7734
24/03/2004,11.00.00,1.7,1138,8,898,88,1505,966,15.1,44.3,0.7535
24/03/2004,12.00.00,1.5,1098,6.7,842,85,1440,828,15.6,40.6,0.7146
24/03/2004,13.00.00,1.7,1118,8.7,927,96,1477,825,16.9,34.6,0.6597
24/03/2004,14.00.00,2.2,1170,10.8,1009,106,1566,872,16.6,35.6,0.6697
24/03/2004,15.00.00,-200,1112,6.7,842,91,1494,680,11.3,63.9,0.8554
24/03/2004,16.00.00,2.7,1390,11.4,1028,126,1730,1002,9.6,81.1,0.972
24/03/2004,17.00.00,2.8,1353,13.4,1096,130,1783,1159,11.7,69.1,0.9497
24/03/2004,18.00.00,2.7,1260,12,1050,111,1722,979,10.7,68.5,0.8794
24/03/2004,19.00.00,4.5,1501,20.2,1302,134,2008,1311,10.7,67.3,0.8643
24/03/2004,20.00.00,3.5,1273,14.4,1130,136,1744,1071,10.8,65.7,0.8486
24/03/2004,21.00.00,2.6,1179,9.4,955,125,1571,899,10.3,66.3,0.8336
24/03/2004,22.00.00,1.7,1047,5.9,809,108,1435,766,10.1,66.9,0.8248
24/03/2004,23.00.00,1.3,973,4.5,739,87,1354,589,10.4,61.1,0.7717
25/03/2004,00.00.00,1.3,997,4.5,737,89,1341,631,10.3,59.9,0.7516
25/03/2004,01.00.00,1,970,2.5,621,58,1249,479,11,58.4,0.7686
25/03/2004,02.00.00,0.7,902,1.8,568,54,1253,479,9.1,68.1,0.789
25/03/2004,03.00.00,0.7,921,1.4,538,-200,1224,417,9.5,68.2,0.8091
25/03/2004,04.00.00,0.5,858,0.9,490,28,1212,378,9.3,72.3,0.8496
25/03/2004,05.00.00,0.5,878,0.6,457,20,1158,344,9.9,66.8,0.8152
25/03/2004,06.00.00,0.6,893,1.4,540,51,1268,413,7.6,83.2,0.8695
25/03/2004,07.00.00,1.1,1038,3.8,697,82,1383,605,8.1,79,0.8544
25/03/2004,08.00.00,2.7,1320,11.6,1035,112,1721,991,8.7,74.6,0.8429
25/03/2004,09.00.00,3.5,1353,17.8,1235,119,1937,1175,8.6,75.1,0.8415
25/03/2004,10.00.00,2.3,1133,8.8,933,99,1552,923,9.7,69.7,0.8389
25/03/2004,11.00.00,1.6,1066,6.8,849,98,1468,829,11,64.4,0.8447
25/03/2004,12.00.00,1.3,1027,5.9,809,88,1442,733,13.6,53,0.8209
25/03/2004,13.00.00,2,1106,8.9,935,96,1570,819,14.2,48.4,0.778
25/03/2004,14.00.00,1.9,1038,8.2,907,81,1492,723,14.2,46.3,0.7438
25/03/2004,15.00.00,1.9,1084,8.6,924,92,1501,786,16,41.3,0.7462
25/03/2004,16.00.00,2.2,1105,10.1,982,105,1545,850,17.7,35.4,0.7094
25/03/2004,17.00.00,2,1102,9.4,957,88,1527,820,17.1,37.4,0.7225
25/03/2004,18.00.00,2.9,1240,14.6,1137,103,1748,991,14.9,40.5,0.6835
25/03/2004,19.00.00,5.2,1443,24.6,1418,141,2060,1454,13.4,47.8,0.7293
25/03/2004,20.00.00,4.6,1389,21.6,1341,133,1982,1488,12.6,52.5,0.7642
25/03/2004,21.00.00,2.5,1183,10.3,989,119,1539,1205,12.2,53.2,0.7555
25/03/2004,22.00.00,1.5,1014,5.7,798,106,1376,909,10.6,56.1,0.714
25/03/2004,23.00.00,1.2,979,4.5,736,92,1324,769,9.9,59.5,0.7276
26/03/2004,00.00.00,1.7,1048,5.5,787,97,1373,835,9.6,61.1,0.7323
26/03/2004,01.00.00,1.4,1024,4.8,753,91,1357,793,9.7,61.6,0.7425
26/03/2004,02.00.00,1.2,974,3.6,690,83,1313,733,9.4,62.6,0.7398
26/03/2004,03.00.00,0.6,862,1.7,561,-200,1219,502,8.2,68.5,0.7455
26/03/2004,04.00.00,0.7,925,2.2,602,59,1263,562,8,69.4,0.7459
26/03/2004,05.00.00,0.8,952,3,654,73,1312,832,7.7,72.4,0.7655
26/03/2004,06.00.00,0.9,1005,4,713,78,1363,924,8,71.8,0.7711
26/03/2004,07.00.00,1.6,1122,6.7,842,90,1438,974,8.5,66.3,0.7375
26/03/2004,08.00.00,3.4,1351,16.7,1201,110,1828,1307,9.8,59.6,0.7214
26/03/2004,09.00.00,3.8,1408,19.3,1278,114,1928,1481,11.2,57,0.7544
26/03/2004,10.00.00,3.1,1304,14.8,1142,119,1747,1405,14.8,44.1,0.7407
26/03/2004,11.00.00,2.7,1207,13.4,1098,121,1664,1195,16.8,35.3,0.6729
26/03/2004,12.00.00,2,1099,11,1014,97,1503,868,19.2,27.1,0.5976
26/03/2004,13.00.00,2.3,1106,12.5,1068,99,1535,874,19.1,26.2,0.5741
26/03/2004,14.00.00,1.9,1009,8.4,916,85,1391,738,16.3,30.8,0.5683
26/03/2004,15.00.00,1.3,962,5.3,776,75,1279,550,14.2,36.8,0.5922
26/03/2004,16.00.00,1.9,1093,8.8,933,87,1454,777,13.4,41,0.6292
26/03/2004,17.00.00,2.3,1180,11.2,1023,102,1588,966,14.2,43.3,0.6982
26/03/2004,18.00.00,2.4,1168,11.6,1037,105,1580,990,12.1,45.6,0.6403
26/03/2004,19.00.00,2.7,1168,12.4,1063,98,1540,944,10.4,48,0.6046
26/03/2004,20.00.00,2.6,1140,10.6,1000,93,1490,962,10,51.1,0.628
26/03/2004,21.00.00,1.5,1001,6,811,91,1308,778,9.8,50.8,0.6172
26/03/2004,22.00.00,1.2,953,4.6,743,85,1252,690,9.7,50.4,0.6063
26/03/2004,23.00.00,1.1,972,4.1,715,74,1258,644,9.9,50.2,0.6103
27/03/2004,00.00.00,1.5,1021,5.2,776,87,1307,753,9.4,53.4,0.63
27/03/2004,01.00.00,1,940,3.2,664,79,1232,646,8.6,57.8,0.6488
27/03/2004,02.00.00,1.2,1046,4.5,736,78,1312,838,8.1,62.1,0.6746
27/03/2004,03.00.00,1.1,1026,3.8,699,-200,1292,851,7.9,63.5,0.6777
27/03/2004,04.00.00,-200,983,3.8,698,63,1296,801,7.4,64.8,0.6683
27/03/2004,05.00.00,0.8,915,1.9,578,48,1212,665,8.2,58.9,0.6444
27/03/2004,06.00.00,0.9,935,2.4,615,59,1250,717,6.3,66.6,0.641
27/03/2004,07.00.00,1.1,976,3.3,669,65,1266,795,7.2,62.9,0.6396
27/03/2004,08.00.00,1.5,1124,6.7,842,71,1418,936,7.2,63.9,0.65
27/03/2004,09.00.00,1.8,1163,8.5,919,84,1530,1076,11.1,50.5,0.6654
27/03/2004,10.00.00,2.1,1167,9.7,966,93,1520,1016,15.5,36.1,0.6313
27/03/2004,11.00.00,2.1,1121,9.4,955,99,1451,834,17.8,29.2,0.592
27/03/2004,12.00.00,1.9,1071,9,940,93,1449,756,17.6,30.1,0.6013
27/03/2004,13.00.00,2.1,1065,10,979,96,1467,766,19.1,26.8,0.5861
27/03/2004,14.00.00,2.5,1157,12.6,1072,114,1596,905,17.7,28.6,0.5735
27/03/2004,15.00.00,1.9,1046,7.6,883,101,1357,765,17.8,28.4,0.5737
27/03/2004,16.00.00,2.2,1147,11.8,1042,108,1538,830,18.7,26,0.5555
27/03/2004,17.00.00,2.3,1119,11.2,1022,117,1508,853,17.1,31.3,0.6038
27/03/2004,18.00.00,2.7,1210,12.4,1062,125,1586,981,15.8,36.1,0.644
27/03/2004,19.00.00,3,1306,12.9,1079,133,1621,1286,14.7,40.1,0.6657
27/03/2004,20.00.00,2.8,1258,12.2,1057,119,1633,1244,13.6,44.9,0.6991
27/03/2004,21.00.00,2.2,1148,8.8,930,107,1475,1056,12.5,48.1,0.6946
27/03/2004,22.00.00,1.6,1108,6.8,848,96,1421,1003,11.8,50.8,0.7042
27/03/2004,23.00.00,2.1,1231,8.6,924,105,1483,1245,10.9,56.1,0.7326
28/03/2004,00.00.00,2.3,1293,8.9,937,102,1464,1200,10.9,55.9,0.7277
28/03/2004,01.00.00,2.3,1274,8.3,912,97,1451,1188,10.3,58.1,0.7278
28/03/2004,02.00.00,1.7,1135,6.3,827,79,1395,1070,9.3,62.2,0.7294
28/03/2004,03.00.00,2.2,1151,8.3,911,-200,1501,1075,8.2,66.7,0.7276
28/03/2004,04.00.00,1.3,1010,5.1,769,69,1396,895,8.3,64.9,0.7124
28/03/2004,05.00.00,0.8,870,2.6,626,52,1284,755,9.6,58.5,0.7
28/03/2004,06.00.00,1.1,983,3.6,688,62,1342,806,7.7,66.4,0.699
28/03/2004,07.00.00,1.4,995,3.6,691,69,1321,836,7.4,68,0.7043
28/03/2004,08.00.00,1.3,1024,4.7,747,75,1382,897,9.7,58.6,0.7035
28/03/2004,09.00.00,1.9,1163,7.5,880,83,1486,1073,12.5,50.1,0.7242
28/03/2004,10.00.00,2.3,1218,9,938,94,1501,1088,16.8,36.9,0.7018
28/03/2004,11.00.00,2.3,1210,9.5,958,96,1514,1036,19.2,31.3,0.6887
28/03/2004,12.00.00,1.8,1114,7.7,887,86,1438,768,21.3,26.4,0.6607
28/03/2004,13.00.00,1.4,995,5.7,796,72,1287,587,21.2,23.1,0.5768
28/03/2004,14.00.00,1,927,3.8,700,53,1189,452,18.6,25,0.5319
28/03/2004,15.00.00,1.4,1002,4.8,754,65,1260,470,18,27.3,0.5594
28/03/2004,16.00.00,1.3,987,4.3,727,70,1244,502,18.2,28.3,0.5848
28/03/2004,17.00.00,1.3,993,4.1,714,75,1238,516,17,31.4,0.6048
28/03/2004,18.00.00,1.4,1012,4.7,746,86,1301,555,15.6,35,0.617
28/03/2004,19.00.00,1.9,1114,6.2,823,94,1357,671,14.1,40.2,0.6438
28/03/2004,20.00.00,1.8,1093,5.5,789,103,1329,788,13.4,43.2,0.6623
28/03/2004,21.00.00,1.1,968,3.3,669,81,1246,538,12.3,46.8,0.6686
28/03/2004,22.00.00,1.1,960,3.2,666,80,1224,544,11.9,46.5,0.6449
28/03/2004,23.00.00,1.1,942,2.9,648,77,1204,500,11.5,46.6,0.6319
29/03/2004,00.00.00,0.9,888,2.2,598,58,1156,417,10.6,48,0.6135
29/03/2004,01.00.00,0.6,818,1.3,524,31,1071,341,10.7,45.8,0.5895
29/03/2004,02.00.00,0.5,840,1.1,509,38,1076,352,10.4,46.6,0.5901
29/03/2004,03.00.00,0.7,894,1.3,524,-200,1095,397,10.1,47.8,0.5913
29/03/2004,04.00.00,0.6,864,1.2,516,59,1153,502,11.3,46.9,0.628
29/03/2004,05.00.00,0.7,898,1.7,559,70,1180,648,10.1,51.2,0.6341
29/03/2004,06.00.00,0.9,946,2.9,643,75,1232,760,9.9,50.7,0.6167
29/03/2004,07.00.00,2.9,1309,14.3,1125,103,1687,1183,8.1,56.8,0.615
29/03/2004,08.00.00,4.1,1326,19.7,1289,134,1806,1431,10.9,44.1,0.5748
29/03/2004,09.00.00,1.5,966,5.5,786,98,1258,705,11.8,37.6,0.5184
29/03/2004,10.00.00,1.5,975,5.6,793,97,1254,637,13.9,33.2,0.5222
29/03/2004,11.00.00,1.5,988,5.8,803,98,1293,658,15.6,30.1,0.5285
29/03/2004,12.00.00,1.4,971,5.5,786,78,1272,546,16.5,29,0.5406
29/03/2004,13.00.00,1.6,1010,6.5,833,83,1332,561,17.5,27.9,0.5517
29/03/2004,14.00.00,1.5,984,5.5,790,92,1268,532,17.9,26.8,0.5446
29/03/2004,15.00.00,1.4,962,5.2,776,81,1247,535,18.2,26.1,0.5387
29/03/2004,16.00.00,1.5,1012,5.8,801,90,1289,525,18,27.1,0.5522
29/03/2004,17.00.00,1.9,1058,7.9,896,95,1358,603,17,28.9,0.5558
29/03/2004,18.00.00,2.5,1173,10.2,985,114,1477,802,16.1,31.3,0.568
29/03/2004,19.00.00,2.1,1127,8.2,907,106,1404,796,14.5,35.4,0.5839
29/03/2004,20.00.00,1.6,1020,5.7,797,99,1302,689,13.2,37.9,0.5733
29/03/2004,21.00.00,1.2,949,3.8,700,90,1178,553,13.1,34.4,0.517
29/03/2004,22.00.00,1.1,930,4,710,82,1137,509,13.5,28.5,0.4405
29/03/2004,23.00.00,1,900,2.8,643,74,1089,455,12.4,31.9,0.4583
30/03/2004,00.00.00,1,899,2.6,630,76,1050,425,13.1,26.8,0.4023
30/03/2004,01.00.00,0.7,866,1.8,569,66,1055,436,11.6,33.6,0.4595
30/03/2004,02.00.00,0.7,900,1.7,563,73,1130,618,10.5,42.9,0.5442
30/03/2004,03.00.00,0.8,949,1.4,540,-200,1104,747,11.7,38.7,0.5298
30/03/2004,04.00.00,-200,897,1.3,529,69,1101,693,12.2,37.2,0.5277
30/03/2004,05.00.00,0.7,956,2.3,605,71,1117,691,12.9,33.9,0.5037
30/03/2004,06.00.00,1.1,1054,5.3,779,98,1266,1013,11.3,40.3,0.5376
30/03/2004,07.00.00,2.6,1343,13.4,1096,115,1587,1311,11.9,38.4,0.5341
30/03/2004,08.00.00,4,1584,23.8,1399,130,1947,1675,13.3,35.6,0.5416
30/03/2004,09.00.00,4.2,1556,21.5,1337,150,1852,1689,16.3,28.8,0.5305
30/03/2004,10.00.00,4.7,1565,21,1324,159,1872,1688,17.9,28.2,0.5741
30/03/2004,11.00.00,3.9,1429,18.4,1251,146,1754,1548,18.3,26.6,0.5529
30/03/2004,12.00.00,3.7,1419,18.9,1267,138,1763,1490,20.8,22.5,0.5463
30/03/2004,13.00.00,3.4,1373,17.1,1213,128,1711,1354,22.4,20,0.5352
30/03/2004,14.00.00,2.2,1185,10.4,992,97,1448,1014,20.9,21.7,0.5295
30/03/2004,15.00.00,1.9,1122,8,897,91,1372,831,19.1,26.5,0.579
30/03/2004,16.00.00,1.6,1085,6.2,820,81,1325,699,18.1,30.6,0.6295
30/03/2004,17.00.00,2.1,1249,9.7,968,99,1527,926,17.3,34.7,0.6788
30/03/2004,18.00.00,2.2,1236,9.6,962,101,1532,928,15.8,40.4,0.7228
30/03/2004,19.00.00,2.7,1334,11.9,1047,106,1638,1038,15.9,42,0.7541
30/03/2004,20.00.00,2.4,1264,8.7,928,102,1534,1035,15.9,43.5,0.779
30/03/2004,21.00.00,1.3,1073,4.7,746,84,1360,789,15,46.1,0.7833
30/03/2004,22.00.00,1.2,1053,3.8,701,81,1323,692,15.1,44.6,0.7574
30/03/2004,23.00.00,1.5,1098,4.7,747,91,1360,764,14.9,43.5,0.7302
31/03/2004,00.00.00,1.3,1029,3.8,702,82,1287,639,14.8,41,0.685
31/03/2004,01.00.00,1,973,2.7,631,64,1240,541,14.8,40.8,0.6814
31/03/2004,02.00.00,0.9,972,2.8,639,70,1256,678,14.8,40.8,0.6834
31/03/2004,03.00.00,0.5,832,1,496,-200,1066,381,14.2,36.1,0.5823
31/03/2004,04.00.00,0.5,851,0.8,477,26,1064,343,14.5,36.1,0.5928
31/03/2004,05.00.00,0.6,909,1.5,545,58,1131,436,14.6,36,0.5947
31/03/2004,06.00.00,1,1038,3.5,684,93,1279,688,14.4,38.5,0.6291
31/03/2004,07.00.00,3.1,1636,15.6,1168,110,1926,1438,13.8,58.2,0.9129
31/03/2004,08.00.00,4.1,1580,19.9,1295,115,1957,1489,13.2,61.1,0.9256
31/03/2004,09.00.00,2.2,1262,8.6,924,125,1576,1093,10.4,74.4,0.9384
31/03/2004,10.00.00,1.7,1197,6.5,837,118,1498,965,11.5,71,0.9582
31/03/2004,11.00.00,1.9,1277,7.7,886,109,1579,1004,12.2,70,0.9924
31/03/2004,12.00.00,2.9,1430,11.3,1025,123,1772,1166,12.3,73.3,1.0442
31/03/2004,13.00.00,2.2,1242,9.1,944,114,1638,991,11.3,78.1,1.0411
31/03/2004,14.00.00,2.6,1349,11.2,1023,114,1748,1054,13.6,69.2,1.0746
31/03/2004,15.00.00,3.1,1390,13.5,1100,119,1799,1192,14.9,59.3,0.9974
31/03/2004,16.00.00,2.3,1224,10.1,980,111,1637,1055,15.7,50.9,0.8997
31/03/2004,17.00.00,2.4,1253,11.3,1026,103,1681,1048,15.2,52.9,0.9087
31/03/2004,18.00.00,2.8,1312,11.8,1041,103,1712,1073,15.5,50.8,0.8881
31/03/2004,19.00.00,2.7,1254,11.5,1033,107,1669,1068,14.3,52.9,0.8581
31/03/2004,20.00.00,2.3,1198,9.3,953,105,1588,1019,13.2,56,0.8446
31/03/2004,21.00.00,1.5,1060,5.5,787,91,1418,833,12.6,57,0.8315
31/03/2004,22.00.00,1.4,1050,5.1,769,79,1409,759,12.3,57.8,0.8224
31/03/2004,23.00.00,1.2,1029,4.8,754,79,1395,749,12,58.4,0.8164
01/04/2004,00.00.00,1.6,1143,6.3,825,86,1477,978,12,61.6,0.8593
01/04/2004,01.00.00,1.2,1044,5.1,770,70,1425,944,11.5,63.9,0.8652
01/04/2004,02.00.00,1.1,1034,4.1,716,55,1405,891,10.7,67.2,0.863
01/04/2004,03.00.00,0.9,956,4,713,-200,1422,849,9,73.1,0.8394
01/04/2004,04.00.00,0.7,909,2.4,615,49,1322,790,10.2,66.6,0.8299
01/04/2004,05.00.00,0.9,996,2.9,648,50,1340,852,11,63.7,0.8325
01/04/2004,06.00.00,1.7,1154,7.4,876,67,1561,987,9.6,68.8,0.8243
01/04/2004,07.00.00,4.2,1510,19.8,1291,94,1949,1435,9.5,69.6,0.8273
01/04/2004,08.00.00,6.2,1722,31.9,1595,119,2439,1798,11.9,60.9,0.8455
01/04/2004,09.00.00,4.6,1512,21,1323,139,2001,1677,16.2,48.6,0.8892
01/04/2004,10.00.00,2.8,1258,11.7,1040,113,1701,1282,19.2,39.6,0.8693
01/04/2004,11.00.00,1.6,1094,6.8,850,88,1489,871,19.7,38.4,0.8743
01/04/2004,12.00.00,1.7,1129,7.4,875,73,1524,759,20.6,36.7,0.8797
01/04/2004,13.00.00,1.7,1125,8.6,924,73,1542,790,21.8,33.9,0.8771
01/04/2004,14.00.00,1.7,-200,-200,-200,72,-200,-200,-200,-200,-200
01/04/2004,15.00.00,1.9,-200,-200,-200,81,-200,-200,-200,-200,-200
01/04/2004,16.00.00,2.3,-200,-200,-200,93,-200,-200,-200,-200,-200
01/04/2004,17.00.00,3.3,1308,16.4,1193,106,1193,1187,23.6,27.5,0.7913
01/04/2004,18.00.00,4.2,1529,21.2,1331,132,2028,1399,22.8,32.1,0.8814
01/04/2004,19.00.00,5.5,1592,25,1429,164,2089,1644,20.8,36.7,0.8878
01/04/2004,20.00.00,4.9,1536,20.2,1302,161,1922,1599,18.3,40.9,0.8493
01/04/2004,21.00.00,2.5,1192,10.8,1007,124,1604,1223,16.8,44,0.8341
01/04/2004,22.00.00,2,1186,9.9,976,113,1570,1200,15.8,48,0.8569
01/04/2004,23.00.00,2,1203,8.5,920,103,1529,1118,14.9,52,0.8757
02/04/2004,00.00.00,2,1139,8,899,104,1514,1067,14.1,54.4,0.8701
02/04/2004,01.00.00,1.3,1072,5.6,795,93,1442,1048,13.3,58.8,0.8922
02/04/2004,02.00.00,1,954,3.2,667,60,1350,718,13.3,60.9,0.9229
02/04/2004,03.00.00,0.9,951,3.3,673,-200,1381,797,11.8,64.3,0.8869
02/04/2004,04.00.00,-200,926,2.8,638,52,1342,749,11.2,65.9,0.8775
02/04/2004,05.00.00,0.7,968,2.6,628,66,1372,737,11.3,72.9,0.9738
02/04/2004,06.00.00,1.1,1067,4.3,727,82,1448,903,11.4,71.8,0.9671
02/04/2004,07.00.00,2.6,1386,13,1083,109,1833,1159,11.9,73.7,1.0254
02/04/2004,08.00.00,3.9,1474,20.3,1306,114,2060,1365,12.6,70.2,1.0221
02/04/2004,09.00.00,5,1569,20.7,1316,139,2054,1510,13.6,65.3,1.0136
02/04/2004,10.00.00,3.3,1375,15.9,1177,127,1898,1386,16.9,52.3,1.0013
02/04/2004,11.00.00,2.9,1328,14.2,1123,127,1821,1368,19.4,44.1,0.9855
02/04/2004,12.00.00,3.1,1341,15.9,1176,135,1825,1347,22.9,33.8,0.9322
02/04/2004,13.00.00,3,1297,16.1,1183,130,1773,1242,23.6,31.3,0.9001
02/04/2004,14.00.00,2.7,1303,14.7,1139,126,1761,1138,24.7,30.5,0.9371
02/04/2004,15.00.00,2.7,1281,14,1116,121,1703,1080,26.1,27.3,0.9101
02/04/2004,16.00.00,2.6,1248,13.6,1103,122,1632,1002,27.6,22.8,0.8288
02/04/2004,17.00.00,3.7,1382,19.7,1288,138,1799,1212,26.9,22.3,0.7792
02/04/2004,18.00.00,4.5,1491,23.3,1385,165,1915,1486,24.3,30.1,0.9012
02/04/2004,19.00.00,4.7,1620,24.1,1407,154,2052,1567,21.2,40.1,0.9978
02/04/2004,20.00.00,5.5,1693,25.4,1439,168,2083,1723,19.4,42.5,0.9483
02/04/2004,21.00.00,3,1374,14.1,1121,146,1685,1399,18.5,43,0.9074
02/04/2004,22.00.00,1.9,1287,10.1,982,124,1582,1291,17.8,47,0.9467
02/04/2004,23.00.00,2.3,1408,12.1,1052,124,1684,1443,16.8,53.2,1.01
03/04/2004,00.00.00,1.6,1254,9,941,106,1566,1270,17.1,51.8,0.999
03/04/2004,01.00.00,1.3,1141,6.3,827,88,1488,1110,16.2,54.2,0.9933
03/04/2004,02.00.00,1.2,1141,5.3,777,83,1455,1060,15.1,58.2,0.9886
03/04/2004,03.00.00,0.9,1042,3.8,697,-200,1410,965,15.1,57.6,0.9796
03/04/2004,04.00.00,0.8,986,3,651,74,1380,891,14.5,58,0.9488
03/04/2004,05.00.00,0.8,1005,3.3,673,64,1387,905,13.7,61.6,0.9631
03/04/2004,06.00.00,0.9,1041,3.5,683,69,1398,899,13.9,59.6,0.9408
03/04/2004,07.00.00,2,1272,9.5,959,91,1660,1136,13.3,61.7,0.9399
03/04/2004,08.00.00,3,1436,15.2,1154,96,1872,1391,15.1,55.8,0.9486
03/04/2004,09.00.00,3.1,1472,14.3,1126,106,1816,1460,17,50.5,0.9684
03/04/2004,10.00.00,-200,1418,11.2,1023,-200,1720,1410,19.7,43.3,0.9837
03/04/2004,11.00.00,-200,1410,11.4,1030,-200,1743,1372,20.7,41.7,1.0092
03/04/2004,12.00.00,-200,1438,13.4,1096,-200,1779,1266,23.3,35.8,1.0098
03/04/2004,13.00.00,-200,1278,10.6,1000,-200,1621,1014,23.8,30.5,0.8897
03/04/2004,14.00.00,-200,1257,10.8,1006,-200,1573,870,24.8,27,0.8325
03/04/2004,15.00.00,-200,1331,11.9,1046,-200,1635,905,25,27.5,0.8575
03/04/2004,16.00.00,-200,1361,13.5,1102,-200,1704,991,25.8,26.5,0.8675
03/04/2004,17.00.00,-200,1398,15.2,1156,-200,1722,1076,25.1,27.1,0.8496
03/04/2004,18.00.00,-200,1483,17.1,1213,-200,1798,1249,23.7,28.6,0.8273
03/04/2004,19.00.00,-200,1697,26.7,1471,-200,2153,1548,22.1,36.8,0.9681
03/04/2004,20.00.00,-200,1459,14.2,1124,-200,1823,1300,19.9,47.5,1.0912
03/04/2004,21.00.00,-200,1268,8.5,918,-200,1602,1029,18.7,50.4,1.0772
03/04/2004,22.00.00,-200,1469,14.3,1128,-200,1870,1207,18.1,51.3,1.0587
03/04/2004,23.00.00,-200,1316,9.3,952,-200,1644,1047,17.5,53.8,1.0648
04/04/2004,00.00.00,-200,1224,7.8,892,-200,1580,923,16.7,56.5,1.0634
04/04/2004,01.00.00,-200,1215,6.7,843,-200,1551,862,15.9,59.2,1.0635
04/04/2004,02.00.00,-200,1115,5.4,782,-200,1500,752,15.2,62.4,1.0726
04/04/2004,03.00.00,-200,1124,5.6,793,-200,1521,791,14.7,65,1.0766
04/04/2004,04.00.00,-200,1028,3.5,682,-200,1448,697,14.3,65.3,1.0594
04/04/2004,05.00.00,-200,1010,3,650,-200,1434,664,13.7,66.5,1.0393
04/04/2004,06.00.00,-200,1074,4.4,731,-200,1488,891,12.9,69.1,1.0264
04/04/2004,07.00.00,-200,1034,3.5,684,-200,1423,813,13.7,64.8,1.0135
04/04/2004,08.00.00,-200,1130,4.2,720,-200,1461,828,15.3,59,1.0181
04/04/2004,09.00.00,-200,1275,8,900,-200,1634,1057,18.1,49.8,1.0272
04/04/2004,10.00.00,-200,1324,9,939,-200,1658,1011,21.5,40.7,1.0301
04/04/2004,11.00.00,-200,1268,8.1,902,-200,1589,932,23.3,37.1,1.0457
04/04/2004,12.00.00,-200,1272,8.6,924,-200,1603,881,25.1,33.8,1.0594
04/04/2004,13.00.00,-200,1160,7.1,860,-200,1531,646,25.6,32.1,1.0393
04/04/2004,14.00.00,-200,1136,5.6,792,-200,1476,536,25.8,31.1,1.0143
04/04/2004,15.00.00,-200,1296,10,977,-200,1642,746,26.1,30.8,1.0253
04/04/2004,16.00.00,-200,1345,10.5,996,-200,1678,833,24.4,36,1.085
04/04/2004,17.00.00,-200,1296,10.1,983,-200,1626,802,23,36.2,1.0053
04/04/2004,18.00.00,-200,1258,10,977,-200,1636,838,22.1,39.3,1.0336
04/04/2004,19.00.00,-200,1420,13,1085,-200,1756,1051,19.8,44.6,1.0208
04/04/2004,20.00.00,-200,1366,10.5,997,-200,1673,1041,18.5,48.9,1.0323
04/04/2004,21.00.00,-200,1113,5.2,772,-200,1493,646,16.6,56.1,1.0481
04/04/2004,22.00.00,-200,1196,6.9,853,-200,1556,769,15.8,58.8,1.0464
